id,name,gender,yearOfBirth,url,longitude,latitude
11404,"Slominski, Andreas",Male,1959,http://www.tate.org.uk/art/artists/andreas-slominski-11404,7.2994,52.6953
501,"Small, William",Male,1843,http://www.tate.org.uk/art/artists/william-small-501,-3.18827,55.9533
2531,"Smallwood, William Frome",Male,1806,http://www.tate.org.uk/art/artists/william-frome-smallwood-2531,-0.127758,51.5074
1952,"Smart, Edgar Rowley",Male,1887,http://www.tate.org.uk/art/artists/edgar-rowley-smart-1952,-2.23711,53.5028
502,"Smetham, James",Male,1821,http://www.tate.org.uk/art/artists/james-smetham-502,-1.75522,54.085
503,"Smirke, Robert",Male,1752,http://www.tate.org.uk/art/artists/robert-smirke-503,-3.16123,54.8255
10029,"Smith, Bob and Roberta",Male,1963,http://www.tate.org.uk/art/artists/bob-and-roberta-smith-10029,-0.127758,51.5074
1953,"Smith, David",Male,1906,http://www.tate.org.uk/art/artists/david-smith-1953,-84.2963,33.7748
504,"Smith, Frederick William",Male,1797,http://www.tate.org.uk/art/artists/frederick-william-smith-504,-0.127758,51.5074
506,"Smith, George, of Chichester",Male,1714,http://www.tate.org.uk/art/artists/george-smith-of-chichester-506,-0.774936,50.8376
1954,"Smith, Gordon",Male,1919,http://www.tate.org.uk/art/artists/gordon-appelbe-smith-1954,-0.168749,50.8279
1955,"Smith, Hassel",Male,1915,http://www.tate.org.uk/art/artists/hassel-smith-1955,-103.509,44.4097
1956,"Smith, Jack",Male,1928,http://www.tate.org.uk/art/artists/jack-smith-1956,-1.47009,53.3811
1957,"Smith, Joel",Male,1929,http://www.tate.org.uk/art/artists/joel-smith-1957,-111.864,40.5247
12243,"Smith, John",Male,1952,http://www.tate.org.uk/art/artists/john-smith-12243,-0.0173437,51.5902
508,"Smith, John `Warwick'",Male,1749,http://www.tate.org.uk/art/artists/john-warwick-smith-508,-2.79748,54.5772
2568,"Smith, John Raphael",Male,1752,http://www.tate.org.uk/art/artists/john-raphael-smith-2568,-1.47462,52.9225
507,"Smith, John Thomas",Male,1766,http://www.tate.org.uk/art/artists/john-thomas-smith-507,-0.127758,51.5074
2274,"Smith, Joseph Clarendon",Male,1778,http://www.tate.org.uk/art/artists/joseph-clarendon-smith-2274,-0.127758,51.5074
12131,"Smith, Keir",Male,1950,http://www.tate.org.uk/art/artists/keir-smith-12131,0.370759,51.4419
2280,"Smith, Kiki",Female,1954,http://www.tate.org.uk/art/artists/kiki-smith-2280,11.0798,49.4971
9594,"Smith, Melanie",Female,1965,http://www.tate.org.uk/art/artists/melanie-smith-9594,-1.98725,50.715
1959,"Smith, Richard",Male,1931,http://www.tate.org.uk/art/artists/richard-smith-1959,-0.226624,51.9791
1958,"Smith, Sir Matthew",Male,1879,http://www.tate.org.uk/art/artists/sir-matthew-smith-1958,-1.85754,53.727
12052,"Smith, W. Eugene",Male,1918,http://www.tate.org.uk/art/artists/w-eugene-smith-12052,-97.3361,37.6889
4541,"Smithson, Robert",Male,1938,http://www.tate.org.uk/art/artists/robert-smithson-4541,-74.1285,40.8568
510,"Smythe, Lionel Percy",Male,1840,http://www.tate.org.uk/art/artists/lionel-percy-smythe-510,-0.127758,51.5074
7516,"Soares, Valeska",Female,1957,http://www.tate.org.uk/art/artists/valeska-soares-7516,-51.9253,-14.235
1960,"Sobrino, Francisco",Male,1932,http://www.tate.org.uk/art/artists/francisco-sobrino-1960,-3.16017,40.6325
511,"Soest, Gilbert",Male,1605,http://www.tate.org.uk/art/artists/gilbert-soest-511,-0.127758,51.5074
12133,"Solakov, Nedko",Male,1957,http://www.tate.org.uk/art/artists/nedko-solakov-12133,24.0829,43.2805
3823,"Soldi, Andrea",Male,1703,http://www.tate.org.uk/art/artists/andrea-soldi-3823,11.2558,43.7696
6672,"Solien, T.L.",Male,1949,http://www.tate.org.uk/art/artists/tl-solien-6672,-96.7898,46.8772
512,"Solomon, Abraham",Male,1824,http://www.tate.org.uk/art/artists/abraham-solomon-512,-0.127758,51.5074
513,"Solomon, Simeon",Male,1840,http://www.tate.org.uk/art/artists/simeon-solomon-513,-0.127758,51.5074
1961,"Solomon, Solomon J.",Male,1860,http://www.tate.org.uk/art/artists/solomon-j-solomon-1961,-0.127758,51.5074
514,"Somerscales, Thomas J.",Male,1842,http://www.tate.org.uk/art/artists/thomas-j-somerscales-514,-0.336741,53.7457
1962,"Somov, Konstantin",Male,1869,http://www.tate.org.uk/art/artists/konstantin-somov-1962,30.3351,59.9343
6628,"Sone, Yutaka",Male,1965,http://www.tate.org.uk/art/artists/yutaka-sone-6628,138.383,34.9756
11853,"Sonnier, Keith",Male,1941,http://www.tate.org.uk/art/artists/keith-sonnier-11853,-92.4193,30.6338
1963,"Sorel, Agathe",Female,1935,http://www.tate.org.uk/art/artists/agathe-sorel-1963,19.0402,47.4979
6673,"Sorman, Steven",Male,1948,http://www.tate.org.uk/art/artists/steven-sorman-6673,-93.265,44.9778
1964,"Sorrell, Alan",Male,1904,http://www.tate.org.uk/art/artists/alan-sorrell-1964,-0.127758,51.5074
1965,"Sorrell, Elizabeth",Female,1916,http://www.tate.org.uk/art/artists/elizabeth-sorrell-1965,-1.03102,54.5393
1966,"Soto, Jesus Rafael",Male,1923,http://www.tate.org.uk/art/artists/jesus-rafael-soto-1966,-63.5536,8.08828
515,"Souch, John",Male,1594,http://www.tate.org.uk/art/artists/john-souch-515,-2.88506,53.5689
1967,"Soukop, Willi",Male,1907,http://www.tate.org.uk/art/artists/willi-soukop-1967,16.3738,48.2082
1968,"Soulages, Pierre",Male,1919,http://www.tate.org.uk/art/artists/pierre-soulages-1968,2.57599,44.3494
1969,"Southall, Derek",Male,1930,http://www.tate.org.uk/art/artists/derek-southall-1969,-1.51969,52.4068
1970,"Southall, Joseph Edward",Male,1861,http://www.tate.org.uk/art/artists/joseph-edward-southall-1970,-1.15811,52.9548
1971,"Soutine, Cha�m",Male,1893,http://www.tate.org.uk/art/artists/chaim-soutine-1971,27.697,53.4719
1972,"Souza, F.N.",Male,1924,http://www.tate.org.uk/art/artists/fn-souza-1972,106.803,-6.23021
1973,"Spear, Ruskin",Male,1911,http://www.tate.org.uk/art/artists/ruskin-spear-1973,-71.011,42.4651
1974,"Speed, Harold",Male,1872,http://www.tate.org.uk/art/artists/harold-speed-1974,-0.127758,51.5074
1975,"Spencelayh, Charles",Male,1865,http://www.tate.org.uk/art/artists/charles-spencelayh-1975,0.506721,51.388
2124,"Spencer Watson, George",Male,1869,http://www.tate.org.uk/art/artists/george-spencer-watson-2124,-0.127758,51.5074
1976,"Spencer, Gilbert",Male,1892,http://www.tate.org.uk/art/artists/gilbert-spencer-1976,-0.707741,51.5584
2697,"Spencer, Jean",Female,1942,http://www.tate.org.uk/art/artists/jean-spencer-2697,-0.55995,51.3148
1977,"Spencer, Sir Stanley",Male,1891,http://www.tate.org.uk/art/artists/sir-stanley-spencer-1977,-1.17432,52.3555
1978,"Spender, John Humphrey",Male,1910,http://www.tate.org.uk/art/artists/john-humphrey-spender-1978,-0.127758,51.5074
2399,"Spero, Nancy",Female,1926,http://www.tate.org.uk/art/artists/nancy-spero-2399,-81.6944,41.4993
517,"Spilsbury, Maria",Female,1777,http://www.tate.org.uk/art/artists/maria-spilsbury-517,-0.127758,51.5074
1979,"Spoerri, Daniel",Male,1930,http://www.tate.org.uk/art/artists/daniel-spoerri-1979,28.0425,45.4233
1980,"Spruance, Benton",Male,1904,http://www.tate.org.uk/art/artists/benton-spruance-1980,-75.1652,39.9526
1981,"Spurrier, Steven",Male,1878,http://www.tate.org.uk/art/artists/steven-spurrier-1981,-0.127758,51.5074
470,"St John Long, John St John",Male,1798,http://www.tate.org.uk/art/artists/john-st-john-long-470,-8.6305,52.668
1982,"Stael, Nicolas de",Male,1914,http://www.tate.org.uk/art/artists/nicolas-de-stael-1982,30.3351,59.9343
1983,"Stahly, Fran�_ois",Male,1911,http://www.tate.org.uk/art/artists/francois-stahly-1983,9.17324,47.6779
1984,"Stamos, Theodorus",Male,1922,http://www.tate.org.uk/art/artists/theodorus-stamos-1984,-74.0059,40.7128
518,"Stanfield, Clarkson Frederick",Male,1793,http://www.tate.org.uk/art/artists/clarkson-frederick-stanfield-518,-1.3838,54.9069
519,"Stanhope, John Roddam Spencer",Male,1829,http://www.tate.org.uk/art/artists/john-roddam-spencer-stanhope-519,-1.17432,52.3555
520,"Stanley, Lady Dorothy",Female,1855,http://www.tate.org.uk/art/artists/lady-dorothy-stanley-520,-0.127758,51.5074
1985,"Starczewski, Antoni",Male,1924,http://www.tate.org.uk/art/artists/antoni-starczewski-1985,19.456,51.7592
10462,"Stark, Frances",Female,1967,http://www.tate.org.uk/art/artists/frances-stark-10462,-117.929,33.6189
521,"Stark, James",Male,1794,http://www.tate.org.uk/art/artists/james-stark-521,1.27843,52.6694
522,"Stark, Robert",Male,1853,http://www.tate.org.uk/art/artists/robert-stark-522,-3.52531,50.4619
2683,"Starkey, Hannah",Female,1971,http://www.tate.org.uk/art/artists/hannah-starkey-2683,-5.93012,54.5973
7052,"Starling, Simon",Male,1967,http://www.tate.org.uk/art/artists/simon-starling-7052,-0.267382,51.336
2661,"Starr, Georgina",Female,1968,http://www.tate.org.uk/art/artists/georgina-starr-2661,-1.54908,53.8008
523,"Starr, Sydney",Male,1857,http://www.tate.org.uk/art/artists/sydney-starr-523,-0.336741,53.7457
1986,"Startup, Peter",Male,1921,http://www.tate.org.uk/art/artists/peter-startup-1986,-0.201682,51.4773
1987,"Stazewski, Henryk",Male,1894,http://www.tate.org.uk/art/artists/henryk-stazewski-1987,21.0122,52.2297
1988,"Steadman, Ralph",Male,1936,http://www.tate.org.uk/art/artists/ralph-steadman-1988,-3.06622,53.4265
1989,"Steele, Jeffrey",Male,1931,http://www.tate.org.uk/art/artists/jeffrey-steele-1989,-3.17909,51.4816
1990,"Steer, Philip Wilson",Male,1860,http://www.tate.org.uk/art/artists/philip-wilson-steer-1990,-3.02301,53.39
1991,"Stein, Ronald",Male,1930,http://www.tate.org.uk/art/artists/ronald-stein-1991,-74.0059,40.7128
1992,"Steinlen, Th�ophile-Alexandre",Male,1859,http://www.tate.org.uk/art/artists/theophile-alexandre-steinlen-1992,6.6336,46.52
1993,"Steir, Pat",Female,1940,http://www.tate.org.uk/art/artists/pat-steir-1993,-74.1724,40.7357
1994,"Stella, Frank",Male,1936,http://www.tate.org.uk/art/artists/frank-stella-1994,-71.0662,42.4251
524,"Stephens, Frederic George",Male,1828,http://www.tate.org.uk/art/artists/frederic-george-stephens-524,-0.127758,51.5074
1995,"Stephenson, Ian",Male,1934,http://www.tate.org.uk/art/artists/ian-stephenson-1995,-83.1374,42.6603
1996,"Stephenson, John Cecil",Male,1889,http://www.tate.org.uk/art/artists/john-cecil-stephenson-1996,-1.67879,54.6638
15589,"Stern, Grete",Female,1904,http://www.tate.org.uk/art/artists/grete-stern-15589,10.4515,51.1657
16798,"Sterne, Hedda",Female,1910,http://www.tate.org.uk/art/artists/hedda-sterne-16798,26.1025,44.4268
1997,"Sterne, Maurice",Male,1878,http://www.tate.org.uk/art/artists/maurice-sterne-1997,21.0108,56.5047
525,"Stevens, Alfred",Male,1817,http://www.tate.org.uk/art/artists/alfred-stevens-525,-2.33823,50.7391
1998,"Stevens, Norman",Male,1937,http://www.tate.org.uk/art/artists/norman-stevens-1998,-1.7594,53.796
1999,"Stevenson, James",Male,1881,http://www.tate.org.uk/art/artists/james-stevenson-1999,-2.89308,53.1934
526,"Stevenson, Robert Alan Mowbray",Male,1847,http://www.tate.org.uk/art/artists/robert-alan-mowbray-stevenson-526,-3.18827,55.9533
2000,"Stezaker, John",Male,1949,http://www.tate.org.uk/art/artists/john-stezaker-2000,-2.22158,52.1936
2001,"Still, Clyfford",Male,1904,http://www.tate.org.uk/art/artists/clyfford-still-2001,-90.8229,36.8292
11279,"Stingel, Rudolf",Male,1956,http://www.tate.org.uk/art/artists/rudolf-stingel-11279,11.1525,46.6713
527,"Stokes, Adrian",Male,1854,http://www.tate.org.uk/art/artists/adrian-stokes-527,-1.17432,52.3555
2002,"Stokes, Adrian",Male,1902,http://www.tate.org.uk/art/artists/adrian-stokes-2002,-0.127758,51.5074
528,"Stokes, Marianne",Female,1855,http://www.tate.org.uk/art/artists/marianne-stokes-528,15.4395,47.0707
529,"Stone, Marcus",Male,1840,http://www.tate.org.uk/art/artists/marcus-stone-529,-0.127758,51.5074
530,"Storey, George Adolphus",Male,1834,http://www.tate.org.uk/art/artists/george-adolphus-storey-530,-0.127758,51.5074
531,"Stothard, Thomas",Male,1755,http://www.tate.org.uk/art/artists/thomas-stothard-531,-0.127758,51.5074
533,"Stott of Oldham, William",Male,1857,http://www.tate.org.uk/art/artists/william-stott-of-oldham-533,-2.11137,53.5409
532,"Stott, Edward",Male,1859,http://www.tate.org.uk/art/artists/edward-stott-532,-2.1561,53.6097
2003,"Strang, Ian",Male,1886,http://www.tate.org.uk/art/artists/ian-strang-2003,-0.127758,51.5074
534,"Strang, William",Male,1859,http://www.tate.org.uk/art/artists/william-strang-534,-4.56455,55.9453
535,"Stringer, Daniel",Male,1754,http://www.tate.org.uk/art/artists/daniel-stringer-535,-2.61032,53.2326
2005,"Stroud, Peter",Male,1921,http://www.tate.org.uk/art/artists/peter-stroud-2005,-0.3415,51.525
536,"Strudwick, John Melhuish",Male,1849,http://www.tate.org.uk/art/artists/john-melhuish-strudwick-536,-0.13857,51.4623
2006,"Strunke, Niklavs",Male,1894,http://www.tate.org.uk/art/artists/niklavs-strunke-2006,19.4619,52.4293
2339,"Struth, Thomas",Male,1954,http://www.tate.org.uk/art/artists/thomas-struth-2339,6.32579,51.5204
2627,"Strutt, Arthur John",Male,1819,http://www.tate.org.uk/art/artists/arthur-john-strutt-2627,0.46855,51.7356
537,"Stuart, Gilbert",Male,1755,http://www.tate.org.uk/art/artists/gilbert-stuart-537,-71.4537,41.5568
538,"Stubbs, George",Male,1724,http://www.tate.org.uk/art/artists/george-stubbs-538,-2.99157,53.4084
2008,"Studd, Arthur",Male,1863,http://www.tate.org.uk/art/artists/arthur-studd-2008,-1.14059,52.7401
12796,"Suga, Kishio",Male,1944,http://www.tate.org.uk/art/artists/kishio-suga-12796,141.154,39.7021
2328,"Sugimoto, Hiroshi",Male,1948,http://www.tate.org.uk/art/artists/hiroshi-sugimoto-2328,139.811,35.7652
12799,"Suh, Do Ho",Male,1962,http://www.tate.org.uk/art/artists/do-ho-suh-12799,,
8577,"Sullivan, Catherine",Female,1968,http://www.tate.org.uk/art/artists/catherine-sullivan-8577,-118.244,34.0522
4433,"Sullivan, Christine",Female,1959,http://www.tate.org.uk/art/artists/christine-sullivan-4433,-71.0589,42.3601
2010,"Sullivan, Edmund J.",Male,1869,http://www.tate.org.uk/art/artists/edmund-j-sullivan-2010,-0.127758,51.5074
2716,"Sullivan, Luke",Male,1705,http://www.tate.org.uk/art/artists/luke-sullivan-2716,-6.4671,53.897
6727,"Sultan, Altoon",Male,1948,http://www.tate.org.uk/art/artists/altoon-sultan-6727,-73.9442,40.6782
6726,"Sultan, Donald",Male,1951,http://www.tate.org.uk/art/artists/donald-sultan-6726,-82.5515,35.5951
10068,"Sultan, Larry",Male,1946,http://www.tate.org.uk/art/artists/larry-sultan-10068,-73.9442,40.6782
2011,"Summers, Carol",Male,1925,http://www.tate.org.uk/art/artists/carol-summers-2011,-73.9974,41.927
2534,"Sunderland, Thomas",Male,1744,http://www.tate.org.uk/art/artists/thomas-sunderland-2534,-1.17432,52.3555
12053,"Suschitzky, Peter",Male,1941,http://www.tate.org.uk/art/artists/peter-suschitzky-12053,-0.127758,51.5074
2012,"Sutej, Miroslav",Male,1936,http://www.tate.org.uk/art/artists/miroslav-sutej-2012,15.5028,45.445
2014,"Sutherland, Graham, OM",Male,1903,http://www.tate.org.uk/art/artists/graham-sutherland-om-2014,-0.127758,51.5074
2015,"Sutton, Philip",Male,1928,http://www.tate.org.uk/art/artists/philip-sutton-2015,-1.98725,50.715
2236,"Sutton, Trevor",Male,1948,http://www.tate.org.uk/art/artists/trevor-sutton-2236,-73.291,41.6754
11983,"Swain, Tony",Male,1967,http://www.tate.org.uk/art/artists/tony-swain-11983,-6.05801,54.5162
539,"Swan, John Macallan",Male,1847,http://www.tate.org.uk/art/artists/john-macallan-swan-539,-0.310117,51.4861
2016,"Swanson, John",Male,1938,http://www.tate.org.uk/art/artists/john-swanson-2016,-118.244,34.0522
12478,Swoon,Female,1977,http://www.tate.org.uk/art/artists/swoon-12478,-72.0995,41.3557
540,"Swynnerton, Annie Louisa",Female,1844,http://www.tate.org.uk/art/artists/annie-louisa-swynnerton-540,-2.24263,53.4808
2017,"Sydney, Berenice",Female,1944,http://www.tate.org.uk/art/artists/berenice-sydney-2017,-0.365927,51.3695
2018,"Symons, Patrick",Male,1925,http://www.tate.org.uk/art/artists/patrick-symons-2018,0.013156,51.406
12979,"Szapocznikow, Alina",Female,1926,http://www.tate.org.uk/art/artists/alina-szapocznikow-12979,18.0853,51.7673
4451,"Takahashi, Tomoko",Female,1966,http://www.tate.org.uk/art/artists/tomoko-takahashi-4451,139.811,35.7652
2019,Takis,Male,1925,http://www.tate.org.uk/art/artists/takis-2019,23.7294,37.9839
2020,"Talmage, Algernon",Male,1871,http://www.tate.org.uk/art/artists/algernon-talmage-2020,-1.24647,51.7612
2021,"Tamayo, Rufino",Male,1899,http://www.tate.org.uk/art/artists/rufino-tamayo-2021,-96.7216,17.0594
7376,"Tan, Fiona",Female,1966,http://www.tate.org.uk/art/artists/fiona-tan-7376,101.448,0.507068
2022,"Tanabe, Takao",Male,1926,http://www.tate.org.uk/art/artists/takao-tanabe-2022,-127.648,53.7267
15957,"Tanavoli, Parviz",Male,1937,http://www.tate.org.uk/art/artists/parviz-tanavoli-15957,51.4231,35.6961
2023,"Tanguy, Yves",Male,1900,http://www.tate.org.uk/art/artists/yves-tanguy-2023,2.35222,48.8566
2024,"Tanning, Dorothea",Female,1910,http://www.tate.org.uk/art/artists/dorothea-tanning-2024,-90.3712,40.9478
2025,"Tapies, Antoni",Male,1923,http://www.tate.org.uk/art/artists/antoni-tapies-2025,2.08329,41.2974
2663,"Taslitzky, Boris",Male,1911,http://www.tate.org.uk/art/artists/boris-taslitzky-2663,2.35222,48.8566
2460,"Taverner, William",Male,1700,http://www.tate.org.uk/art/artists/william-taverner-2460,1.07891,51.2802
541,"Tayler, Frederick",Male,1802,http://www.tate.org.uk/art/artists/frederick-tayler-541,-0.272308,51.6577
542,"Taylor, John, of Bath",Male,1735,http://www.tate.org.uk/art/artists/john-taylor-of-bath-542,-2.3599,51.3758
2027,"Taylor, Leonard Campbell",Male,1874,http://www.tate.org.uk/art/artists/leonard-campbell-taylor-2027,-1.25773,51.752
2347,"Taylor, Marcus",Male,1964,http://www.tate.org.uk/art/artists/marcus-taylor-2347,-5.93012,54.5973
2028,"Taylor, Walter",Male,1860,http://www.tate.org.uk/art/artists/walter-taylor-2028,-1.54908,53.8008
2595,"Taylor-Johnson, OBE Sam",Female,1967,http://www.tate.org.uk/art/artists/sam-taylor-johnson-obe-2595,-0.127758,51.5074
2029,"Tchelitchew, Pavel",Male,1898,http://www.tate.org.uk/art/artists/pavel-tchelitchew-2029,36.2851,54.5519
11984,"T�llez, Javier",Male,1969,http://www.tate.org.uk/art/artists/javier-tellez-11984,-67.9972,10.1579
543,"Tenniel, Sir John",Male,1820,http://www.tate.org.uk/art/artists/sir-john-tenniel-543,-0.127758,51.5074
6728,"Teraoka, Masami",Male,1936,http://www.tate.org.uk/art/artists/masami-teraoka-6728,133.205,34.4089
2030,"Teshigahara, Sofu",Male,1900,http://www.tate.org.uk/art/artists/sofu-teshigahara-2030,139.811,35.7652
2031,"Tharrats, Joan-Josep",Male,1918,http://www.tate.org.uk/art/artists/joan-josep-tharrats-2031,2.82143,41.9794
2312,"Therrien, Robert",Male,1947,http://www.tate.org.uk/art/artists/robert-therrien-2312,-87.6298,41.8781
2032,"Thiebaud, Wayne",Male,1920,http://www.tate.org.uk/art/artists/wayne-thiebaud-2032,-111.831,33.4152
544,"Thirtle, John",Male,1777,http://www.tate.org.uk/art/artists/john-thirtle-544,1.27843,52.6694
2034,"Thomas, George Havard",Male,1893,http://www.tate.org.uk/art/artists/george-havard-thomas-2034,14.3758,40.6263
545,"Thomas, George Housman",Male,1824,http://www.tate.org.uk/art/artists/george-housman-thomas-545,-0.127758,51.5074
546,"Thomas, James Havard",Male,1854,http://www.tate.org.uk/art/artists/james-havard-thomas-546,-2.58791,51.4545
2035,"Thomkins, Andr�",Male,1930,http://www.tate.org.uk/art/artists/andre-thomkins-2035,8.30893,47.05
2656,"Thompson, Jon",Male,1936,http://www.tate.org.uk/art/artists/jon-thompson-2656,-1.51368,53.1223
2036,"Thomson, Alfred R.",Male,1894,http://www.tate.org.uk/art/artists/alfred-r-thomson-2036,77.521,12.9033
2037,"Thomson, George",Male,1860,http://www.tate.org.uk/art/artists/george-thomson-2037,-4.20265,56.4907
548,"Thomson, Henry",Male,1773,http://www.tate.org.uk/art/artists/henry-thomson-548,-0.127758,51.5074
549,"Thomson, Rev. John, of Duddingston",Male,1778,http://www.tate.org.uk/art/artists/rev-john-thomson-of-duddingston-549,-4.72441,55.2767
550,"Thornhill, Sir James",Male,1675,http://www.tate.org.uk/art/artists/sir-james-thornhill-550,-2.33823,50.7391
2038,"Thornton, Alfred",Male,1863,http://www.tate.org.uk/art/artists/alfred-thornton-2038,77.2725,28.5615
2039,"Thornton, Valerie",Female,1931,http://www.tate.org.uk/art/artists/valerie-thornton-2039,-0.127758,51.5074
551,"Thornycroft, Sir Hamo",Male,1850,http://www.tate.org.uk/art/artists/sir-hamo-thornycroft-551,-0.127758,51.5074
2040,"Thrall, Arthur",Male,1926,http://www.tate.org.uk/art/artists/arthur-thrall-2040,-87.9065,43.0389
17408,"Thuring, Caragh",Female,1972,http://www.tate.org.uk/art/artists/caragh-thuring-17408,4.35171,50.8503
2041,"Tibble, Geoffrey",Male,1909,http://www.tate.org.uk/art/artists/geoffrey-tibble-2041,-0.97813,51.4543
11958,"Tickle, Matthew",Male,1964,http://www.tate.org.uk/art/artists/matthew-tickle-11958,-0.127758,51.5074
552,"Tillemans, Peter",Male,1684,http://www.tate.org.uk/art/artists/peter-tillemans-552,4.40246,51.2194
10836,"Tillim, Guy",Male,1962,http://www.tate.org.uk/art/artists/guy-tillim-10836,28.0473,-26.2041
2747,"Tillmans, Wolfgang",Male,1968,http://www.tate.org.uk/art/artists/wolfgang-tillmans-2747,7.1897,51.1787
2042,"Tillyer, William",Male,1938,http://www.tate.org.uk/art/artists/william-tillyer-2042,-1.23496,54.5742
9777,"Tilson, Jake",Male,1958,http://www.tate.org.uk/art/artists/jake-tilson-9777,-0.127758,51.5074
2043,"Tilson, Joe",Male,1928,http://www.tate.org.uk/art/artists/joe-tilson-2043,-0.127758,51.5074
2044,"Tindle, David",Male,1932,http://www.tate.org.uk/art/artists/david-tindle-2044,-1.78503,53.6458
2045,"Ting, Walasse",Male,1929,http://www.tate.org.uk/art/artists/ting-walasse-2045,121.493,31.2151
2046,"Tinguely, Jean",Male,1925,http://www.tate.org.uk/art/artists/jean-tinguely-2046,7.14557,46.8017
8704,"Tiravanija, Rirkrit",Male,1961,http://www.tate.org.uk/art/artists/rirkrit-tiravanija-8704,-58.3816,-34.6037
2047,"Tisdall, Hans",Male,1910,http://www.tate.org.uk/art/artists/hans-tisdall-2047,11.582,48.1351
2048,"Tissot, James",Male,1836,http://www.tate.org.uk/art/artists/james-tissot-2048,-1.55362,47.2184
6110,"Titchner, Mark",Male,1973,http://www.tate.org.uk/art/artists/mark-titchner-6110,-0.420025,51.8787
2049,"Tobey, Mark",Male,1890,http://www.tate.org.uk/art/artists/mark-tobey-2049,-84.1594,39.6284
2050,"Todd, A.R. Middleton",Male,1891,http://www.tate.org.uk/art/artists/ar-middleton-todd-2050,-5.55033,50.1071
11484,"Toderi, Grazia",Female,1963,http://www.tate.org.uk/art/artists/grazia-toderi-11484,11.8768,45.4064
2051,"Toft, Albert",Male,1862,http://www.tate.org.uk/art/artists/albert-toft-2051,-1.8904,52.4862
2052,"Toledano, Edward",Male,1919,http://www.tate.org.uk/art/artists/edward-toledano-2052,-95.7129,37.0902
6854,"Tomaselli, Fred",Male,1962,http://www.tate.org.uk/art/artists/fred-tomaselli-6854,-118.491,34.0195
2054,"Tomlin, Stephen",Male,1901,http://www.tate.org.uk/art/artists/stephen-tomlin-2054,-0.127758,51.5074
14997,"Tompkins, Hayley",Female,1971,http://www.tate.org.uk/art/artists/hayley-tompkins-14997,-0.660657,51.9197
2055,"Tonks, Henry",Male,1862,http://www.tate.org.uk/art/artists/henry-tonks-2055,-1.77761,52.4118
2056,"Topolski, Feliks",Male,1907,http://www.tate.org.uk/art/artists/feliks-topolski-2056,21.0122,52.2297
16792,"Toren, Amikam",Male,1945,http://www.tate.org.uk/art/artists/amikam-toren-16792,35.035,31.059
2057,"Torner, Gustavo",Male,1925,http://www.tate.org.uk/art/artists/gustavo-torner-2057,-2.13742,40.0704
2058,"Toulouse-Lautrec, Henri de",Male,1864,http://www.tate.org.uk/art/artists/henri-de-toulouse-lautrec-2058,2.14864,43.9251
2059,"Tousignant, Serge",Male,1942,http://www.tate.org.uk/art/artists/serge-tousignant-2059,-73.5491,52.9399
2060,"Town, Harold",Male,1924,http://www.tate.org.uk/art/artists/harold-town-2060,-79.3832,43.6532
553,"Towne, Francis",Male,1739,http://www.tate.org.uk/art/artists/francis-towne-553,-3.5339,50.7184
2061,"Townsend, William",Male,1909,http://www.tate.org.uk/art/artists/william-townsend-2061,-0.127758,51.5074
2062,"Travis, Ann",Female,1931,http://www.tate.org.uk/art/artists/ann-travis-2062,-3.43597,55.3781
2064,"Tremlett, David",Male,1945,http://www.tate.org.uk/art/artists/david-tremlett-2064,-4.6525,50.5036
2462,"Tresham, Henry",Male,1750,http://www.tate.org.uk/art/artists/henry-tresham-2462,-6.26031,53.3498
2065,"Trevelyan, Julian",Male,1910,http://www.tate.org.uk/art/artists/julian-trevelyan-2065,-0.332378,51.2322
2066,"Trockel, Rosemarie",Female,1952,http://www.tate.org.uk/art/artists/rosemarie-trockel-2066,7.56683,51.4448
2067,"Troostwyk, David",Male,1929,http://www.tate.org.uk/art/artists/david-troostwyk-2067,-0.127758,51.5074
2068,"Troubetzkoy, Paul",Male,1866,http://www.tate.org.uk/art/artists/paul-troubetzkoy-2068,12.5674,41.8719
2069,"Trova, Ernest",Male,1927,http://www.tate.org.uk/art/artists/ernest-trova-2069,-90.1994,38.627
2070,"Tryon, Wyndham",Male,1883,http://www.tate.org.uk/art/artists/wyndham-tryon-2070,-0.127758,51.5074
2071,"Tsai, Wen-Ying",Male,1928,http://www.tate.org.uk/art/artists/tsai-wen-ying-2071,118.07,24.4424
2072,"Tsapline, Dmitri",Male,1890,http://www.tate.org.uk/art/artists/dmitri-tsapline-2072,105.319,61.524
2073,"Tucker, William",Male,1935,http://www.tate.org.uk/art/artists/william-tucker-2073,31.2384,30.0471
555,"Tuke, Henry Scott",Male,1858,http://www.tate.org.uk/art/artists/henry-scott-tuke-555,-1.0873,53.96
2074,"Tunnard, John",Male,1900,http://www.tate.org.uk/art/artists/john-tunnard-2074,-0.286788,52.1281
2596,"Turk, Gavin",Male,1967,http://www.tate.org.uk/art/artists/gavin-turk-2596,-0.55995,51.3148
11960,"Turnbull, Alison",Female,1956,http://www.tate.org.uk/art/artists/alison-turnbull-11960,-74.0758,4.59806
2075,"Turnbull, William",Male,1922,http://www.tate.org.uk/art/artists/william-turnbull-2075,-2.97072,56.462
2076,"Turner, Alfred",Male,1874,http://www.tate.org.uk/art/artists/alfred-turner-2076,-0.127758,51.5074
